book_id,openlibrary_key,title,authors,isbn,isbn_type,isbn_source,isbn_length,structurally_valid_length,title_compare,authors_compare
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030233685,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030240539,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030243998,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030326721,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030329319,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030335617,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030335686,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030454011,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030595936,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030716935,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030980664,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780030989292,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780324224160,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780324235975,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9780324422696,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9781439078099,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00293,/works/OL2024238W,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",9784833702492,ISBN-13,all_isbns,13,True,financial management,eugene f brigham michael c ehrhardt
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0130104809,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0130143367,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0130322806,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0130423505,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0131273892,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0131447068,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0131447165,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0131467263,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0132225956,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0132298325,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0132553007,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0132553074,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0132553600,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0132574853,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0132667339,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0133043541,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0133063275,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0133129934,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0133130673,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0133254119,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0133796043,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0133848809,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0133848892,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0136077285,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0137128231,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0138005680,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0139227822,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0205121217,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0205142184,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0273752995,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",027375307X,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",0273787004,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",1256732850,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",1256774790,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",1292094370,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",1292094389,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",1292264330,ISBN-10,all_isbns,10,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780130104809,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780130143365,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780130322807,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780130423504,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780131273894,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780131447066,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780131447165,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780131467262,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780132225953,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780132298322,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780132553001,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780132553070,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780132553605,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780132574853,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780132667333,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780133043549,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780133063271,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780133129939,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780133130676,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780133254112,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780133796049,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780133848809,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780133848892,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780136077282,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780137128235,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780138005689,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780139227820,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780205121212,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780205142187,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780273752998,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780273753070,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9780273787006,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9781256732853,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9781256774792,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9781292094373,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9781292094380,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00294,/works/OL1850195W,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",9781292264332,ISBN-13,all_isbns,13,True,human resource management,r wayne mondy robert m noe shane r premeaux ronald knowles joseph j martocchio
BOOK00295,/works/OL22785378W,"Mind Management, Not Time Management",['David Kadavy'],057830175X,ISBN-10,all_isbns,10,True,mind management not time management,david kadavy
BOOK00295,/works/OL22785378W,"Mind Management, Not Time Management",['David Kadavy'],0578733692,ISBN-10,all_isbns,10,True,mind management not time management,david kadavy
BOOK00295,/works/OL22785378W,"Mind Management, Not Time Management",['David Kadavy'],9780578301754,ISBN-13,all_isbns,13,True,mind management not time management,david kadavy
BOOK00295,/works/OL22785378W,"Mind Management, Not Time Management",['David Kadavy'],9780578733692,ISBN-13,all_isbns,13,True,mind management not time management,david kadavy
BOOK00296,/works/OL467494W,Strategic management and business policy,"['Thomas L. Wheelen', 'J. David Hunger', 'Tom Wheelen']",0130090867,ISBN-10,all_isbns,10,True,strategic management and business policy,thomas l wheelen j david hunger tom wheelen
BOOK00296,/works/OL467494W,Strategic management and business policy,"['Thomas L. Wheelen', 'J. David Hunger', 'Tom Wheelen']",0130651214,ISBN-10,all_isbns,10,True,strategic management and business policy,thomas l wheelen j david hunger tom wheelen
BOOK00296,/works/OL467494W,Strategic management and business policy,"['Thomas L. Wheelen', 'J. David Hunger', 'Tom Wheelen']",0130873594,ISBN-10,all_isbns,10,True,strategic management and business policy,thomas l wheelen j david hunger tom wheelen
BOOK00296,/works/OL467494W,Strategic management and business policy,"['Thomas L. Wheelen', 'J. David Hunger', 'Tom Wheelen']",0131225510,ISBN-10,all_isbns,10,True,strategic management and business policy,thomas l wheelen j david hunger tom wheelen
BOOK00296,/works/OL467494W,Strategic management and business policy,"['Thomas L. Wheelen', 'J. David Hunger', 'Tom Wheelen']",0131421824,ISBN-10,all_isbns,10,True,strategic management and business policy,thomas l wheelen j david hunger tom wheelen
BOOK00296,/works/OL467494W,Strategic management and business policy,"['Thomas L. Wheelen', 'J. David Hunger', 'Tom Wheelen']",0131424068,ISBN-10,all_isbns,10,True,strategic management and business policy,thomas l wheelen j david hunger tom wheelen
BOOK00296,/works/OL467494W,Strategic management and business policy,"['Thomas L. Wheelen', 'J. David Hunger', 'Tom Wheelen']",0131494597,ISBN-10,all_isbns,10,True,strategic management and business policy,thomas l wheelen j david hunger tom wheelen
BOOK00296,/works/OL467494W,Strategic management and business policy,"['Thomas L. Wheelen', 'J. David Hunger', 'Tom Wheelen']",0131494600,ISBN-10,all_isbns,10,True,strategic management and business policy,thomas l wheelen j david hunger tom wheelen
BOOK00296,/works/OL467494W,Strategic management and business policy,"['Thomas L. Wheelen', 'J. David Hunger', 'Tom Wheelen']",0131494619,ISBN-10,all_isbns,10,True,strategic management and business policy,thomas l wheelen j david hunger tom wheelen
